"day","symbol","asset_type","open","high","low","close","volume"
"2023-09-21","BTC","crypto","47137.88000000","47137.88000000","40096.37000000","44007.22000000","1344824"
"2023-09-21","COST","stock","511.50","511.50","520.25","524.93","17388444"
"2023-09-21","ETH","crypto","4971.33000000","5289.53000000","4911.35000000","5066.44000000","2044957"
"2023-09-21","JNJ","stock","263.42","244.99","246.58","263.42","22419309"
"2023-09-21","MSFT","stock","164.49","163.73","165.44","168.25","5354434"
"2023-09-21","PG","stock","56.58","55.53","55.76","56.58","1236530"
"2023-09-21","V","stock","154.83","154.83","156.51","159.99","5588966"
"2023-09-20","BTC","crypto","44207.35000000","49295.70000000","42870.49000000","46642.12000000","1102109"
"2023-09-20","COST","stock","524.09","507.35","507.82","524.09","2035918"
"2023-09-20","ETH","crypto","5005.74000000","5200.23000000","4759.78000000","4926.41000000","601669"
"2023-09-20","JNJ","stock","263.16","263.16","263.53","263.57","6097440"
"2023-09-20","MSFT","stock","168.03","163.45","163.93","168.03","1470772"
"2023-09-20","PG","stock","56.95","56.46","56.61","56.95","2147155"
"2023-09-20","V","stock","166.11","154.65","154.67","166.11","1286054"
"2023-09-19","BTC","crypto","46520.93000000","50611.80000000","45481.09000000","46343.67000000","681606"
"2023-09-19","COST","stock","522.29","521.66","523.28","524.98","4032732"
"2023-09-19","ETH","crypto","4867.49000000","5197.16000000","4779.21000000","5062.83000000","4980713"
"2023-09-19","JNJ","stock","267.03","258.80","262.79","267.03","8205865"
"2023-09-19","MSFT","stock","169.96","168.21","168.72","169.96","2308550"
"2023-09-19","PG","stock","57.46","56.98","57.08","57.46","2296667"
"2023-09-19","V","stock","161.35","159.94","165.88","167.56","1964755"
"2023-09-18","BTC","crypto","48583.42000000","50514.85000000","47826.24000000","48198.65000000","276447"
"2023-09-18","COST","stock","518.39","518.39","524.02","529.94","2951567"
"2023-09-18","ETH","crypto","4968.52000000","4968.52000000","4592.18000000","4778.16000000","553656"
"2023-09-18","JNJ","stock","258.86","258.86","264.20","267.08","22038940"
"2023-09-18","MSFT","stock","162.99","162.99","169.41","169.75","10430226"
"2023-09-18","PG","stock","57.44","57.10","57.29","57.44","2047412"
"2023-09-18","V","stock","164.20","158.36","159.38","164.20","751245"
"2023-09-15","BTC","crypto","48941.74000000","52037.16000000","48941.74000000","49733.83000000","6192567"
"2023-09-15","COST","stock","519.98","515.37","517.89","519.98","12100462"
"2023-09-15","ETH","crypto","4927.86000000","5178.32000000","4590.81000000","5019.00000000","609518"
"2023-09-15","JNJ","stock","251.40","251.40","260.56","262.73","2478516"
"2023-09-15","MSFT","stock","166.61","159.29","161.52","166.61","10883441"
"2023-09-15","PG","stock","57.47","57.13","57.52","58.40","2585385"
"2023-09-15","V","stock","168.48","160.40","161.95","168.48","5787764"
"2023-09-14","BTC","crypto","49087.04000000","50293.48000000","45548.17000000","49406.09000000","517511"
"2023-09-14","COST","stock","522.49","522.49","524.59","524.84","850645"
"2023-09-14","ETH","crypto","4864.02000000","4993.41000000","4670.28000000","4927.24000000","2425041"
"2023-09-14","JNJ","stock","252.86","252.86","254.23","254.82","6277996"
"2023-09-14","MSFT","stock","164.28","164.28","166.33","166.56","11957789"
"2023-09-14","PG","stock","57.47","57.40","57.55","57.58","749983"
"2023-09-14","V","stock","160.85","160.85","167.57","170.32","1615240"
"2023-09-13","BTC","crypto","53514.78000000","53514.78000000","46741.59000000","49666.42000000","2241463"
"2023-09-13","COST","stock","523.56","523.45","523.52","523.56","1546730"
"2023-09-13","ETH","crypto","5193.66000000","5375.49000000","4708.87000000","4784.26000000","593749"
"2023-09-13","JNJ","stock","241.51","241.51","252.65","259.50","3628171"
"2023-09-13","MSFT","stock","164.47","161.21","162.44","164.96","4651804"
"2023-09-13","PG","stock","56.14","56.14","57.06","57.15","644511"
"2023-09-13","V","stock","163.57","156.27","160.81","163.57","3013935"
"2023-09-12","BTC","crypto","51400.16000000","53887.87000000","50569.60000000","52480.73000000","1124560"
"2023-09-12","COST","stock","519.22","518.55","523.11","524.28","10796294"
"2023-09-12","ETH","crypto","5535.54000000","5560.01000000","5162.36000000","5204.02000000","1678216"
"2023-09-12","JNJ","stock","247.35","236.07","244.59","247.35","2631882"
"2023-09-12","MSFT","stock","158.57","158.57","164.33","166.21","9056283"
"2023-09-12","PG","stock","56.09","56.09","56.27","56.34","1791551"
"2023-09-12","V","stock","163.31","163.31","164.53","166.04","4356296"
"2023-09-11","BTC","crypto","50215.98000000","55914.38000000","48815.85000000","52008.99000000","262925"
"2023-09-11","COST","stock","529.09","515.57","519.53","529.09","3987120"
"2023-09-11","ETH","crypto","5373.91000000","5600.21000000","5312.13000000","5456.16000000","1783633"
"2023-09-11","JNJ","stock","240.16","240.16","248.13","252.49","6850804"
"2023-09-11","MSFT","stock","163.05","159.36","159.73","163.05","4097086"
"2023-09-11","PG","stock","56.48","55.91","56.02","56.48","8917486"
"2023-09-11","V","stock","167.75","161.45","163.17","167.75","3603819"
"2023-09-08","BTC","crypto","45532.16000000","49254.69000000","45083.79000000","48016.09000000","3054309"
"2023-09-08","COST","stock","522.85","522.85","528.91","532.68","4247337"
"2023-09-08","ETH","crypto","5522.85000000","5779.08000000","5332.53000000","5577.51000000","1419446"
"2023-09-08","JNJ","stock","241.25","238.92","239.42","241.25","2650133"
"2023-09-08","MSFT","stock","169.48","161.71","161.88","169.48","2529815"
"2023-09-08","PG","stock","57.17","56.42","56.66","57.29","22597197"
"2023-09-08","V","stock","166.05","161.64","166.37","169.70","6167178"
"2023-09-07","BTC","crypto","45344.21000000","47268.03000000","43342.47000000","46838.50000000","2921684"
"2023-09-07","COST","stock","527.65","521.57","521.58","527.65","5996282"
"2023-09-07","ETH","crypto","5741.84000000","5938.31000000","5356.88000000","5536.88000000","3659591"
"2023-09-07","JNJ","stock","236.41","236.41","240.04","240.52","12710488"
"2023-09-07","MSFT","stock","172.49","169.91","171.08","172.49","1596459"
"2023-09-07","PG","stock","55.87","55.87","57.21","57.31","5235832"
"2023-09-07","V","stock","164.37","161.67","165.65","171.29","16531882"
"2023-09-06","BTC","crypto","47650.97000000","49080.86000000","42762.64000000","44711.42000000","768177"
"2023-09-06","COST","stock","524.78","524.78","525.72","526.44","669469"
"2023-09-06","ETH","crypto","5814.32000000","6031.14000000","5545.49000000","5736.37000000","890140"
"2023-09-06","JNJ","stock","237.15","235.65","235.75","237.15","1167970"
"2023-09-06","MSFT","stock","168.54","168.54","172.58","176.17","4292032"
"2023-09-06","PG","stock","56.64","55.79","55.93","56.64","2647525"
"2023-09-06","V","stock","171.01","163.05","163.46","171.01","764423"
"2023-09-05","BTC","crypto","51396.68000000","54334.04000000","49190.60000000","50996.52000000","1295124"
"2023-09-05","COST","stock","522.30","521.16","524.34","527.06","12201850"
"2023-09-05","ETH","crypto","6095.15000000","6095.15000000","5601.81000000","5715.02000000","1576127"
"2023-09-05","JNJ","stock","230.73","230.73","236.62","237.84","6913849"
"2023-09-05","MSFT","stock","172.97","170.43","170.46","172.97","2020381"
"2023-09-05","PG","stock","56.52","56.52","56.68","56.79","8784007"
"2023-09-05","V","stock","168.99","165.41","168.95","170.56","560929"
"2023-09-04","BTC","crypto","52706.27000000","54207.07000000","46174.48000000","51651.75000000","2146056"
"2023-09-04","COST","stock","534.66","520.77","524.50","534.66","6280222"
"2023-09-04","ETH","crypto","5697.63000000","5976.13000000","5501.94000000","5949.14000000","1077740"
"2023-09-04","JNJ","stock","241.07","227.00","232.43","241.07","453106"
"2023-09-04","MSFT","stock","168.35","168.35","173.20","178.06","13635941"
"2023-09-04","PG","stock","56.72","56.11","56.50","56.96","21645685"
"2023-09-04","V","stock","163.07","163.07","168.91","168.93","10547789"
"2023-09-01","BTC","crypto","52684.45000000","58219.16000000","51008.40000000","53485.63000000","366359"
"2023-09-01","COST","stock","524.61","524.61","535.66","535.68","2619210"
"2023-09-01","ETH","crypto","5298.66000000","5816.10000000","5288.57000000","5493.52000000","2416360"
"2023-09-01","JNJ","stock","240.93","240.32","240.90","241.43","3635041"
"2023-09-01","MSFT","stock","165.05","165.05","167.32","168.14","8618321"
"2023-09-01","PG","stock","56.01","56.01","56.85","56.94","2562989"
"2023-09-01","V","stock","168.15","162.63","162.79","168.15","2291477"
"2023-08-31","BTC","crypto","52761.07000000","57152.45000000","50985.24000000","54978.51000000","2204879"
"2023-08-31","COST","stock","530.24","522.12","522.79","530.24","5321243"
"2023-08-31","ETH","crypto","5353.33000000","5618.46000000","5329.31000000","5457.83000000","1886704"
"2023-08-31","JNJ","stock","234.44","234.44","237.46","237.54","4142533"
"2023-08-31","MSFT","stock","158.59","158.59","165.61","167.37","2355325"
"2023-08-31","PG","stock","55.00","55.00","56.00","56.28","22119293"
"2023-08-31","V","stock","167.23","166.64","168.82","171.12","5040139"
"2023-08-30","BTC","crypto","46424.99000000","52276.83000000","46424.99000000","51442.32000000","725511"
"2023-08-30","COST","stock","534.43","530.40","531.84","534.43","15785165"
"2023-08-30","ETH","crypto","5348.15000000","5514.61000000","5258.87000000","5460.59000000","2691633"
"2023-08-30","JNJ","stock","247.20","230.16","234.53","247.20","557183"
"2023-08-30","MSFT","stock","162.18","157.79","158.06","162.18","466029"
"2023-08-30","PG","stock","55.67","55.01","55.14","55.67","1834013"
"2023-08-30","V","stock","162.67","162.67","166.75","166.81","6951280"
"2023-08-29","BTC","crypto","48964.97000000","51049.08000000","45102.87000000","47640.93000000","996181"
"2023-08-29","COST","stock","539.10","530.00","533.96","539.10","6218948"
"2023-08-29","ETH","crypto","5342.21000000","5560.49000000","5193.95000000","5414.30000000","2857771"
"2023-08-29","JNJ","stock","253.49","243.92","245.07","253.49","2992870"
"2023-08-29","MSFT","stock","157.99","157.99","161.85","162.60","3098038"
"2023-08-29","PG","stock","55.51","55.39","55.51","55.53","1857450"
"2023-08-29","V","stock","169.43","164.29","164.36","169.43","4442443"
"2023-08-28","BTC","crypto","52685.30000000","52685.30000000","49266.34000000","50593.95000000","343346"
"2023-08-28","COST","stock","529.10","529.10","537.65","537.66","1030834"
"2023-08-28","ETH","crypto","5497.75000000","5497.75000000","5093.39000000","5346.82000000","2114158"
"2023-08-28","JNJ","stock","245.33","245.33","251.58","252.00","7857772"
"2023-08-28","MSFT","stock","157.84","157.84","158.75","159.05","949791"
"2023-08-28","PG","stock","56.11","55.79","55.80","56.11","3388236"
"2023-08-28","V","stock","175.66","168.24","169.66","175.66","3087874"
"2023-08-25","BTC","crypto","46600.62000000","52799.61000000","46566.54000000","49948.91000000","849704"
"2023-08-25","COST","stock","524.36","524.36","528.87","533.40","2446156"
"2023-08-25","ETH","crypto","5532.76000000","5583.80000000","5131.99000000","5491.89000000","2390126"
"2023-08-25","JNJ","stock","246.27","244.01","244.66","246.27","4656512"
"2023-08-25","MSFT","stock","158.97","156.07","158.72","162.16","2662949"
"2023-08-25","PG","stock","55.74","55.74","56.14","56.87","9911787"
"2023-08-25","V","stock","165.49","165.49","175.07","180.47","3359451"
"2023-08-24","BTC","crypto","40956.63000000","46981.95000000","40956.63000000","45756.74000000","290901"
"2023-08-24","COST","stock","522.47","522.47","526.49","527.12","7147232"
"2023-08-24","ETH","crypto","5193.15000000","5499.27000000","4997.90000000","5370.68000000","5082040"
"2023-08-24","JNJ","stock","237.74","237.74","244.83","246.08","2330713"
"2023-08-24","MSFT","stock","161.47","159.24","159.43","161.47","767134"
"2023-08-24","PG","stock","55.57","55.57","55.78","56.12","2333679"
"2023-08-24","V","stock","161.20","161.20","166.79","169.36","2449876"
"2023-08-23","BTC","crypto","42150.95000000","43922.05000000","38896.55000000","42116.03000000","1878551"
"2023-08-23","COST","stock","529.26","520.83","524.73","529.26","5669109"
"2023-08-23","ETH","crypto","5133.52000000","5369.29000000","5027.60000000","5215.58000000","1937532"
"2023-08-23","JNJ","stock","240.31","236.51","237.01","240.31","2436606"
"2023-08-23","MSFT","stock","163.22","155.97","161.15","165.15","1441831"
"2023-08-23","PG","stock","55.69","55.61","55.64","55.69","4621089"
"2023-08-23","V","stock","161.47","160.82","162.02","162.54","1751863"
"2023-08-22","BTC","crypto","43642.41000000","46004.24000000","40921.25000000","43284.86000000","572723"
"2023-08-22","COST","stock","530.01","527.32","528.12","530.01","7076565"
"2023-08-22","ETH","crypto","5146.26000000","5265.00000000","4801.54000000","5104.14000000","3363915"
"2023-08-22","JNJ","stock","236.70","234.84","243.36","250.36","15315801"
"2023-08-22","MSFT","stock","166.71","162.05","163.80","166.71","2520471"
"2023-08-22","PG","stock","55.64","55.45","55.65","55.80","4438724"
"2023-08-22","V","stock","170.00","161.01","161.04","170.00","2078650"
"2023-08-21","BTC","crypto","43123.46000000","45881.99000000","40334.84000000","43196.89000000","943319"
"2023-08-21","COST","stock","529.36","529.36","531.59","531.85","6959086"
"2023-08-21","ETH","crypto","5310.83000000","5405.69000000","4973.39000000","5281.17000000","3267457"
"2023-08-21","JNJ","stock","242.32","237.43","238.27","242.32","1878352"
"2023-08-21","MSFT","stock","162.55","162.55","166.53","172.79","4471541"
"2023-08-21","PG","stock","56.20","55.52","55.58","56.20","942270"
"2023-08-21","V","stock","171.44","169.83","169.97","171.44","3900642"
"2023-08-18","BTC","crypto","40696.21000000","43323.16000000","39364.05000000","42366.86000000","2217334"
"2023-08-18","COST","stock","535.87","528.17","528.18","535.87","4484155"
"2023-08-18","ETH","crypto","4899.70000000","5268.30000000","4777.09000000","5059.38000000","2180024"
"2023-08-18","JNJ","stock","250.01","237.75","243.76","250.01","15092972"
"2023-08-18","MSFT","stock","159.78","159.78","161.25","163.54","5307466"
"2023-08-18","PG","stock","56.38","56.38","56.41","56.43","1588036"
"2023-08-18","V","stock","171.81","169.51","170.34","171.81","2522156"
"2023-08-17","BTC","crypto","39371.34000000","40821.51000000","38059.79000000","40392.25000000","1259497"
"2023-08-17","COST","stock","531.77","531.77","535.53","536.52","3112540"
"2023-08-17","ETH","crypto","5158.39000000","5158.39000000","4829.41000000","4900.25000000","617106"
"2023-08-17","JNJ","stock","247.92","242.98","249.57","259.97","8553688"
"2023-08-17","MSFT","stock","156.49","156.49","158.02","158.95","729704"
"2023-08-17","PG","stock","56.03","56.03","56.55","56.62","5180071"
"2023-08-17","V","stock","171.89","169.18","172.44","173.13","7139738"
"2023-08-16","BTC","crypto","40248.54000000","42618.42000000","37460.09000000","40291.14000000","3803943"
"2023-08-16","COST","stock","537.36","532.66","532.69","537.36","2467850"
"2023-08-16","ETH","crypto","4945.61000000","5293.02000000","4834.19000000","5038.84000000","2995833"
"2023-08-16","JNJ","stock","249.00","246.69","249.56","255.43","3431698"
"2023-08-16","MSFT","stock","163.25","154.65","156.41","163.25","764207"
"2023-08-16","PG","stock","56.44","55.84","56.32","57.31","1353454"
"2023-08-16","V","stock","174.71","169.24","169.75","176.10","3967911"
"2023-08-15","BTC","crypto","43831.77000000","44263.71000000","40696.31000000","41175.05000000","4110127"
"2023-08-15","COST","stock","520.58","520.58","538.13","539.07","17126567"
"2023-08-15","ETH","crypto","4997.56000000","5274.09000000","4719.81000000","5056.00000000","5111979"
"2023-08-15","JNJ","stock","257.67","245.99","246.03","257.67","1916290"
"2023-08-15","MSFT","stock","161.85","156.38","161.94","167.60","15635714"
